arch,variant,exp,layer,layer_idx,budget,attack,lvs,lvs_lo,lvs_hi,asr,frac,compliance
qwen2.5-3b,base,lvs,embedding,embedding,0.0005,pgd,0.0,0.0,9.7605,0.1667,,
qwen2.5-3b,base,lvs,embedding,embedding,0.0005,random,0.0,0.0,0.0,0.0833,,
qwen2.5-3b,base,lvs,embedding,embedding,0.001,pgd,0.0,0.0,0.0,0.0833,,
qwen2.5-3b,base,lvs,embedding,embedding,0.001,random,0.0,0.0,0.0,0.125,,
qwen2.5-3b,base,lvs,embedding,embedding,0.005,pgd,2.8727,0.0,5.7494,0.125,,
qwen2.5-3b,base,lvs,embedding,embedding,0.005,random,0.0,0.0,0.3709,0.0833,,
qwen2.5-3b,base,steering,embedding,embedding,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,embedding,embedding,,,,,,,0.03,0.0417
qwen2.5-3b,base,steering,embedding,embedding,,,,,,,0.06,0.0833
qwen2.5-3b,base,steering,embedding,embedding,,,,,,,0.12,0.0417
qwen2.5-3b,base,steering,embedding,embedding,,,,,,,0.24,0.0
qwen2.5-3b,base,lvs,L0,0,0.0005,pgd,0.0,0.0,0.0,0.0833,,
qwen2.5-3b,base,lvs,L0,0,0.0005,random,0.0,0.0,0.0,0.0833,,
qwen2.5-3b,base,lvs,L0,0,0.001,pgd,0.3881,0.0021,0.8131,0.125,,
qwen2.5-3b,base,lvs,L0,0,0.001,random,0.0,0.0,0.0,0.125,,
qwen2.5-3b,base,lvs,L0,0,0.005,pgd,0.8916,0.3789,1.3595,0.8333,,
qwen2.5-3b,base,lvs,L0,0,0.005,random,0.0,0.0,0.0,0.0417,,
qwen2.5-3b,base,steering,L0,0,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L0,0,,,,,,,0.03,0.0833
qwen2.5-3b,base,steering,L0,0,,,,,,,0.06,0.0833
qwen2.5-3b,base,steering,L0,0,,,,,,,0.12,0.0833
qwen2.5-3b,base,steering,L0,0,,,,,,,0.24,0.0833
qwen2.5-3b,base,lvs,L1,1,0.0005,pgd,0.7863,0.0329,1.2263,0.375,,
qwen2.5-3b,base,lvs,L1,1,0.0005,random,0.0,0.0,0.0,0.0417,,
qwen2.5-3b,base,lvs,L1,1,0.001,pgd,0.4918,0.2476,0.8351,0.8333,,
qwen2.5-3b,base,lvs,L1,1,0.001,random,0.0,0.0,0.0,0.0,,
qwen2.5-3b,base,lvs,L1,1,0.005,pgd,0.394,0.0,0.527,0.7083,,
qwen2.5-3b,base,lvs,L1,1,0.005,random,0.0,0.0,0.0,0.0833,,
qwen2.5-3b,base,steering,L1,1,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L1,1,,,,,,,0.03,0.0417
qwen2.5-3b,base,steering,L1,1,,,,,,,0.06,0.0833
qwen2.5-3b,base,steering,L1,1,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L1,1,,,,,,,0.24,0.0833
qwen2.5-3b,base,lvs,L2,2,0.0005,pgd,0.0316,0.0,0.133,0.0,,
qwen2.5-3b,base,lvs,L2,2,0.0005,random,0.0308,0.0,0.1333,0.125,,
qwen2.5-3b,base,lvs,L2,2,0.001,pgd,0.0586,0.0,0.1703,0.0,,
qwen2.5-3b,base,lvs,L2,2,0.001,random,0.0,0.0,0.1754,0.0,,
qwen2.5-3b,base,lvs,L2,2,0.005,pgd,0.0403,0.0,0.0915,0.0,,
qwen2.5-3b,base,lvs,L2,2,0.005,random,0.051,0.0,0.1367,0.0,,
qwen2.5-3b,base,steering,L2,2,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L2,2,,,,,,,0.03,0.0833
qwen2.5-3b,base,steering,L2,2,,,,,,,0.06,0.125
qwen2.5-3b,base,steering,L2,2,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L2,2,,,,,,,0.24,0.0833
qwen2.5-3b,base,lvs,L3,3,0.0005,pgd,0.0274,0.0,0.1546,0.0,,
qwen2.5-3b,base,lvs,L3,3,0.0005,random,0.0316,0.0,0.1577,0.2917,,
qwen2.5-3b,base,lvs,L3,3,0.001,pgd,0.0142,0.0,0.1061,0.0,,
qwen2.5-3b,base,lvs,L3,3,0.001,random,0.0901,0.0055,0.1562,0.0,,
qwen2.5-3b,base,lvs,L3,3,0.005,pgd,0.0297,0.0,0.1509,0.0,,
qwen2.5-3b,base,lvs,L3,3,0.005,random,0.0,0.0,0.0225,0.0,,
qwen2.5-3b,base,steering,L3,3,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L3,3,,,,,,,0.03,0.0833
qwen2.5-3b,base,steering,L3,3,,,,,,,0.06,0.0833
qwen2.5-3b,base,steering,L3,3,,,,,,,0.12,0.0417
qwen2.5-3b,base,steering,L3,3,,,,,,,0.24,0.125
qwen2.5-3b,base,lvs,L4,4,0.0005,pgd,0.0186,0.0,0.1012,0.0,,
qwen2.5-3b,base,lvs,L4,4,0.0005,random,0.0,0.0,0.1115,0.125,,
qwen2.5-3b,base,lvs,L4,4,0.001,pgd,0.0,0.0,0.1266,0.0,,
qwen2.5-3b,base,lvs,L4,4,0.001,random,0.1006,0.015,0.1536,0.0833,,
qwen2.5-3b,base,lvs,L4,4,0.005,pgd,0.0158,0.0,0.0781,0.0,,
qwen2.5-3b,base,lvs,L4,4,0.005,random,0.0,0.0,0.0261,0.0,,
qwen2.5-3b,base,steering,L4,4,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L4,4,,,,,,,0.03,0.0417
qwen2.5-3b,base,steering,L4,4,,,,,,,0.06,0.125
qwen2.5-3b,base,steering,L4,4,,,,,,,0.12,0.0833
qwen2.5-3b,base,steering,L4,4,,,,,,,0.24,0.0833
qwen2.5-3b,base,lvs,L5,5,0.0005,pgd,0.0701,0.0,0.1758,0.0833,,
qwen2.5-3b,base,lvs,L5,5,0.0005,random,0.0768,0.0,0.1604,0.125,,
qwen2.5-3b,base,lvs,L5,5,0.001,pgd,0.0589,0.0,0.1627,0.0,,
qwen2.5-3b,base,lvs,L5,5,0.001,random,0.1301,0.0,0.2434,0.0833,,
qwen2.5-3b,base,lvs,L5,5,0.005,pgd,0.0456,0.0,0.1308,0.0,,
qwen2.5-3b,base,lvs,L5,5,0.005,random,0.0,0.0,0.0326,0.0,,
qwen2.5-3b,base,steering,L5,5,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L5,5,,,,,,,0.03,0.0
qwen2.5-3b,base,steering,L5,5,,,,,,,0.06,0.0417
qwen2.5-3b,base,steering,L5,5,,,,,,,0.12,0.0417
qwen2.5-3b,base,steering,L5,5,,,,,,,0.24,0.125
qwen2.5-3b,base,lvs,L6,6,0.0005,pgd,0.0168,0.0,0.2118,0.0417,,
qwen2.5-3b,base,lvs,L6,6,0.0005,random,0.0,0.0,0.1071,0.125,,
qwen2.5-3b,base,lvs,L6,6,0.001,pgd,0.1113,0.0,0.2226,0.0,,
qwen2.5-3b,base,lvs,L6,6,0.001,random,0.1368,0.0317,0.2284,0.1667,,
qwen2.5-3b,base,lvs,L6,6,0.005,pgd,0.0452,0.0038,0.0985,0.0,,
qwen2.5-3b,base,lvs,L6,6,0.005,random,0.0,0.0,0.1215,0.0,,
qwen2.5-3b,base,steering,L6,6,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L6,6,,,,,,,0.03,0.125
qwen2.5-3b,base,steering,L6,6,,,,,,,0.06,0.0417
qwen2.5-3b,base,steering,L6,6,,,,,,,0.12,0.0833
qwen2.5-3b,base,steering,L6,6,,,,,,,0.24,0.0417
qwen2.5-3b,base,lvs,L7,7,0.0005,pgd,0.0693,0.0,0.1471,0.0417,,
qwen2.5-3b,base,lvs,L7,7,0.0005,random,0.0,0.0,0.1287,0.2083,,
qwen2.5-3b,base,lvs,L7,7,0.001,pgd,0.0469,0.0,0.2312,0.0,,
qwen2.5-3b,base,lvs,L7,7,0.001,random,0.0886,0.0283,0.1963,0.375,,
qwen2.5-3b,base,lvs,L7,7,0.005,pgd,0.0,0.0,0.0968,0.0,,
qwen2.5-3b,base,lvs,L7,7,0.005,random,0.0,0.0,0.0297,0.0,,
qwen2.5-3b,base,steering,L7,7,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L7,7,,,,,,,0.03,0.0833
qwen2.5-3b,base,steering,L7,7,,,,,,,0.06,0.0833
qwen2.5-3b,base,steering,L7,7,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L7,7,,,,,,,0.24,0.0833
qwen2.5-3b,base,lvs,L8,8,0.0005,pgd,0.0772,0.0,0.373,0.25,,
qwen2.5-3b,base,lvs,L8,8,0.0005,random,0.0162,0.0,0.1211,0.1667,,
qwen2.5-3b,base,lvs,L8,8,0.001,pgd,0.0776,0.0,0.1549,0.0417,,
qwen2.5-3b,base,lvs,L8,8,0.001,random,0.2167,0.083,0.2626,0.4583,,
qwen2.5-3b,base,lvs,L8,8,0.005,pgd,0.0,0.0,0.045,0.0,,
qwen2.5-3b,base,lvs,L8,8,0.005,random,0.0114,0.0,0.1364,0.0,,
qwen2.5-3b,base,steering,L8,8,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L8,8,,,,,,,0.03,0.0833
qwen2.5-3b,base,steering,L8,8,,,,,,,0.06,0.0417
qwen2.5-3b,base,steering,L8,8,,,,,,,0.12,0.0833
qwen2.5-3b,base,steering,L8,8,,,,,,,0.24,0.0
qwen2.5-3b,base,lvs,L9,9,0.0005,pgd,0.1743,0.0,0.3918,0.4583,,
qwen2.5-3b,base,lvs,L9,9,0.0005,random,0.0,0.0,0.185,0.0417,,
qwen2.5-3b,base,lvs,L9,9,0.001,pgd,0.0533,0.0,0.1575,0.0,,
qwen2.5-3b,base,lvs,L9,9,0.001,random,0.1233,0.0,0.2793,0.5,,
qwen2.5-3b,base,lvs,L9,9,0.005,pgd,0.0214,0.0,0.1263,0.0,,
qwen2.5-3b,base,lvs,L9,9,0.005,random,0.0,0.0,0.0365,0.0,,
qwen2.5-3b,base,steering,L9,9,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L9,9,,,,,,,0.03,0.0833
qwen2.5-3b,base,steering,L9,9,,,,,,,0.06,0.0417
qwen2.5-3b,base,steering,L9,9,,,,,,,0.12,0.0
qwen2.5-3b,base,steering,L9,9,,,,,,,0.24,0.0833
qwen2.5-3b,base,lvs,L10,10,0.0005,pgd,0.2056,0.1158,0.5072,0.5417,,
qwen2.5-3b,base,lvs,L10,10,0.0005,random,0.0015,0.0,0.0595,0.125,,
qwen2.5-3b,base,lvs,L10,10,0.001,pgd,0.0438,0.0,0.2152,0.125,,
qwen2.5-3b,base,lvs,L10,10,0.001,random,0.1789,0.032,0.2988,0.5417,,
qwen2.5-3b,base,lvs,L10,10,0.005,pgd,0.0144,0.0,0.081,0.0,,
qwen2.5-3b,base,lvs,L10,10,0.005,random,0.0,0.0,0.0716,0.0,,
qwen2.5-3b,base,steering,L10,10,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L10,10,,,,,,,0.03,0.0833
qwen2.5-3b,base,steering,L10,10,,,,,,,0.06,0.0833
qwen2.5-3b,base,steering,L10,10,,,,,,,0.12,0.0833
qwen2.5-3b,base,steering,L10,10,,,,,,,0.24,0.125
qwen2.5-3b,base,lvs,L11,11,0.0005,pgd,0.1764,0.0859,0.2378,0.4583,,
qwen2.5-3b,base,lvs,L11,11,0.0005,random,0.0,0.0,0.0957,0.125,,
qwen2.5-3b,base,lvs,L11,11,0.001,pgd,0.0894,0.0,0.2241,0.25,,
qwen2.5-3b,base,lvs,L11,11,0.001,random,0.2012,0.0735,0.2977,0.6667,,
qwen2.5-3b,base,lvs,L11,11,0.005,pgd,0.0197,0.0,0.1096,0.0,,
qwen2.5-3b,base,lvs,L11,11,0.005,random,0.0,0.0,0.096,0.0,,
qwen2.5-3b,base,steering,L11,11,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L11,11,,,,,,,0.03,0.0833
qwen2.5-3b,base,steering,L11,11,,,,,,,0.06,0.0417
qwen2.5-3b,base,steering,L11,11,,,,,,,0.12,0.0833
qwen2.5-3b,base,steering,L11,11,,,,,,,0.24,0.0417
qwen2.5-3b,base,lvs,L12,12,0.0005,pgd,0.2081,0.035,0.3586,0.5417,,
qwen2.5-3b,base,lvs,L12,12,0.0005,random,0.0233,0.0,0.1435,0.2083,,
qwen2.5-3b,base,lvs,L12,12,0.001,pgd,0.0152,0.0,0.1419,0.1667,,
qwen2.5-3b,base,lvs,L12,12,0.001,random,0.1288,0.0,0.2164,0.2083,,
qwen2.5-3b,base,lvs,L12,12,0.005,pgd,0.0,0.0,0.1068,0.0,,
qwen2.5-3b,base,lvs,L12,12,0.005,random,0.005,0.0,0.0757,0.0,,
qwen2.5-3b,base,steering,L12,12,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L12,12,,,,,,,0.03,0.125
qwen2.5-3b,base,steering,L12,12,,,,,,,0.06,0.1667
qwen2.5-3b,base,steering,L12,12,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L12,12,,,,,,,0.24,0.0417
qwen2.5-3b,base,lvs,L13,13,0.0005,pgd,0.1898,0.1037,0.3743,0.6667,,
qwen2.5-3b,base,lvs,L13,13,0.0005,random,0.0,0.0,0.0958,0.125,,
qwen2.5-3b,base,lvs,L13,13,0.001,pgd,0.0589,0.0,0.1306,0.125,,
qwen2.5-3b,base,lvs,L13,13,0.001,random,0.2112,0.039,0.3262,0.25,,
qwen2.5-3b,base,lvs,L13,13,0.005,pgd,0.001,0.0,0.0695,0.0,,
qwen2.5-3b,base,lvs,L13,13,0.005,random,0.0048,0.0,0.0706,0.0,,
qwen2.5-3b,base,steering,L13,13,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L13,13,,,,,,,0.03,0.0417
qwen2.5-3b,base,steering,L13,13,,,,,,,0.06,0.125
qwen2.5-3b,base,steering,L13,13,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L13,13,,,,,,,0.24,0.125
qwen2.5-3b,base,lvs,L14,14,0.0005,pgd,0.2497,0.0558,0.4148,0.625,,
qwen2.5-3b,base,lvs,L14,14,0.0005,random,0.0187,0.0,0.1507,0.25,,
qwen2.5-3b,base,lvs,L14,14,0.001,pgd,0.0936,0.0,0.3023,0.2083,,
qwen2.5-3b,base,lvs,L14,14,0.001,random,0.0962,0.0227,0.2209,0.1667,,
qwen2.5-3b,base,lvs,L14,14,0.005,pgd,0.0,0.0,0.0232,0.0,,
qwen2.5-3b,base,lvs,L14,14,0.005,random,0.0472,0.0,0.1218,0.0,,
qwen2.5-3b,base,steering,L14,14,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L14,14,,,,,,,0.03,0.0833
qwen2.5-3b,base,steering,L14,14,,,,,,,0.06,0.0833
qwen2.5-3b,base,steering,L14,14,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L14,14,,,,,,,0.24,0.125
qwen2.5-3b,base,lvs,L15,15,0.0005,pgd,0.1799,0.0,0.4352,0.7083,,
qwen2.5-3b,base,lvs,L15,15,0.0005,random,0.0642,0.0,0.1691,0.125,,
qwen2.5-3b,base,lvs,L15,15,0.001,pgd,0.0646,0.0,0.1626,0.2083,,
qwen2.5-3b,base,lvs,L15,15,0.001,random,0.0962,0.0,0.2159,0.3333,,
qwen2.5-3b,base,lvs,L15,15,0.005,pgd,0.0,0.0,0.0829,0.0,,
qwen2.5-3b,base,lvs,L15,15,0.005,random,0.0,0.0,0.0426,0.0,,
qwen2.5-3b,base,steering,L15,15,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L15,15,,,,,,,0.03,0.1667
qwen2.5-3b,base,steering,L15,15,,,,,,,0.06,0.125
qwen2.5-3b,base,steering,L15,15,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L15,15,,,,,,,0.24,0.125
qwen2.5-3b,base,lvs,L16,16,0.0005,pgd,0.2344,0.1754,0.3731,0.5417,,
qwen2.5-3b,base,lvs,L16,16,0.0005,random,0.0013,0.0,0.0319,0.125,,
qwen2.5-3b,base,lvs,L16,16,0.001,pgd,0.0822,0.0,0.2592,0.125,,
qwen2.5-3b,base,lvs,L16,16,0.001,random,0.0674,0.0,0.2498,0.375,,
qwen2.5-3b,base,lvs,L16,16,0.005,pgd,0.0269,0.0,0.0831,0.0,,
qwen2.5-3b,base,lvs,L16,16,0.005,random,0.0322,0.0,0.097,0.0,,
qwen2.5-3b,base,steering,L16,16,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L16,16,,,,,,,0.03,0.125
qwen2.5-3b,base,steering,L16,16,,,,,,,0.06,0.1667
qwen2.5-3b,base,steering,L16,16,,,,,,,0.12,0.0833
qwen2.5-3b,base,steering,L16,16,,,,,,,0.24,0.2083
qwen2.5-3b,base,lvs,L17,17,0.0005,pgd,0.1467,0.0508,0.5148,0.5417,,
qwen2.5-3b,base,lvs,L17,17,0.0005,random,0.0126,0.0,0.0919,0.1667,,
qwen2.5-3b,base,lvs,L17,17,0.001,pgd,0.1195,0.0,0.1858,0.125,,
qwen2.5-3b,base,lvs,L17,17,0.001,random,0.0469,0.0,0.1305,0.3333,,
qwen2.5-3b,base,lvs,L17,17,0.005,pgd,0.0089,0.0,0.0894,0.0,,
qwen2.5-3b,base,lvs,L17,17,0.005,random,0.0535,0.0002,0.1989,0.0417,,
qwen2.5-3b,base,steering,L17,17,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L17,17,,,,,,,0.03,0.125
qwen2.5-3b,base,steering,L17,17,,,,,,,0.06,0.1667
qwen2.5-3b,base,steering,L17,17,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L17,17,,,,,,,0.24,0.25
qwen2.5-3b,base,lvs,L18,18,0.0005,pgd,0.2663,0.0531,0.4182,0.5833,,
qwen2.5-3b,base,lvs,L18,18,0.0005,random,0.0116,0.0,0.0837,0.1667,,
qwen2.5-3b,base,lvs,L18,18,0.001,pgd,0.0788,0.0,0.2944,0.125,,
qwen2.5-3b,base,lvs,L18,18,0.001,random,0.0506,0.0,0.1141,0.2083,,
qwen2.5-3b,base,lvs,L18,18,0.005,pgd,0.0,0.0,0.0497,0.0,,
qwen2.5-3b,base,lvs,L18,18,0.005,random,0.0,0.0,0.1058,0.0,,
qwen2.5-3b,base,steering,L18,18,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L18,18,,,,,,,0.03,0.1667
qwen2.5-3b,base,steering,L18,18,,,,,,,0.06,0.1667
qwen2.5-3b,base,steering,L18,18,,,,,,,0.12,0.1667
qwen2.5-3b,base,steering,L18,18,,,,,,,0.24,0.2917
qwen2.5-3b,base,lvs,L19,19,0.0005,pgd,0.1947,0.0,0.4988,0.375,,
qwen2.5-3b,base,lvs,L19,19,0.0005,random,0.0,0.0,0.1533,0.125,,
qwen2.5-3b,base,lvs,L19,19,0.001,pgd,0.1601,0.0,0.2215,0.0,,
qwen2.5-3b,base,lvs,L19,19,0.001,random,0.0174,0.0,0.0905,0.1667,,
qwen2.5-3b,base,lvs,L19,19,0.005,pgd,0.0647,0.0,0.1326,0.0,,
qwen2.5-3b,base,lvs,L19,19,0.005,random,0.0348,0.0,0.0836,0.0417,,
qwen2.5-3b,base,steering,L19,19,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L19,19,,,,,,,0.03,0.125
qwen2.5-3b,base,steering,L19,19,,,,,,,0.06,0.125
qwen2.5-3b,base,steering,L19,19,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L19,19,,,,,,,0.24,0.3333
qwen2.5-3b,base,lvs,L20,20,0.0005,pgd,0.2687,0.1064,0.4501,0.6667,,
qwen2.5-3b,base,lvs,L20,20,0.0005,random,0.0297,0.0,0.158,0.0833,,
qwen2.5-3b,base,lvs,L20,20,0.001,pgd,0.0323,0.0,0.2298,0.125,,
qwen2.5-3b,base,lvs,L20,20,0.001,random,0.1456,0.0,0.2413,0.2917,,
qwen2.5-3b,base,lvs,L20,20,0.005,pgd,0.0,0.0,0.0787,0.0,,
qwen2.5-3b,base,lvs,L20,20,0.005,random,0.0153,0.0,0.1523,0.0,,
qwen2.5-3b,base,steering,L20,20,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L20,20,,,,,,,0.03,0.125
qwen2.5-3b,base,steering,L20,20,,,,,,,0.06,0.0833
qwen2.5-3b,base,steering,L20,20,,,,,,,0.12,0.2917
qwen2.5-3b,base,steering,L20,20,,,,,,,0.24,0.625
qwen2.5-3b,base,lvs,L21,21,0.0005,pgd,0.1857,0.0914,0.3006,0.5,,
qwen2.5-3b,base,lvs,L21,21,0.0005,random,0.0,0.0,0.0529,0.0833,,
qwen2.5-3b,base,lvs,L21,21,0.001,pgd,0.0404,0.0,0.2122,0.2083,,
qwen2.5-3b,base,lvs,L21,21,0.001,random,0.0,0.0,0.005,0.1667,,
qwen2.5-3b,base,lvs,L21,21,0.005,pgd,0.0146,0.0,0.1213,0.0,,
qwen2.5-3b,base,lvs,L21,21,0.005,random,0.0149,0.0,0.0725,0.1667,,
qwen2.5-3b,base,steering,L21,21,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L21,21,,,,,,,0.03,0.1667
qwen2.5-3b,base,steering,L21,21,,,,,,,0.06,0.1667
qwen2.5-3b,base,steering,L21,21,,,,,,,0.12,0.1667
qwen2.5-3b,base,steering,L21,21,,,,,,,0.24,0.375
qwen2.5-3b,base,lvs,L22,22,0.0005,pgd,0.2313,0.1093,0.3546,0.75,,
qwen2.5-3b,base,lvs,L22,22,0.0005,random,0.0,0.0,0.0318,0.0,,
qwen2.5-3b,base,lvs,L22,22,0.001,pgd,0.0397,0.0,0.1633,0.375,,
qwen2.5-3b,base,lvs,L22,22,0.001,random,0.0321,0.0,0.136,0.2083,,
qwen2.5-3b,base,lvs,L22,22,0.005,pgd,0.0094,0.0,0.0916,0.0,,
qwen2.5-3b,base,lvs,L22,22,0.005,random,0.0021,0.0,0.1184,0.125,,
qwen2.5-3b,base,steering,L22,22,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L22,22,,,,,,,0.03,0.125
qwen2.5-3b,base,steering,L22,22,,,,,,,0.06,0.1667
qwen2.5-3b,base,steering,L22,22,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L22,22,,,,,,,0.24,0.4167
qwen2.5-3b,base,lvs,L23,23,0.0005,pgd,0.2866,0.1802,0.3554,0.75,,
qwen2.5-3b,base,lvs,L23,23,0.0005,random,0.0,0.0,0.0168,0.0417,,
qwen2.5-3b,base,lvs,L23,23,0.001,pgd,0.192,0.0722,0.423,0.375,,
qwen2.5-3b,base,lvs,L23,23,0.001,random,0.027,0.0,0.0764,0.1667,,
qwen2.5-3b,base,lvs,L23,23,0.005,pgd,0.0,0.0,0.1291,0.0,,
qwen2.5-3b,base,lvs,L23,23,0.005,random,0.0,0.0,0.0191,0.125,,
qwen2.5-3b,base,steering,L23,23,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L23,23,,,,,,,0.03,0.1667
qwen2.5-3b,base,steering,L23,23,,,,,,,0.06,0.2083
qwen2.5-3b,base,steering,L23,23,,,,,,,0.12,0.2083
qwen2.5-3b,base,steering,L23,23,,,,,,,0.24,0.4167
qwen2.5-3b,base,lvs,L24,24,0.0005,pgd,0.3316,0.0441,0.4717,0.75,,
qwen2.5-3b,base,lvs,L24,24,0.0005,random,0.0,0.0,0.0543,0.0833,,
qwen2.5-3b,base,lvs,L24,24,0.001,pgd,0.0597,0.0,0.2092,0.2917,,
qwen2.5-3b,base,lvs,L24,24,0.001,random,0.0,0.0,0.1333,0.125,,
qwen2.5-3b,base,lvs,L24,24,0.005,pgd,0.0,0.0,0.0759,0.0,,
qwen2.5-3b,base,lvs,L24,24,0.005,random,0.0,0.0,0.0106,0.0833,,
qwen2.5-3b,base,steering,L24,24,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L24,24,,,,,,,0.03,0.1667
qwen2.5-3b,base,steering,L24,24,,,,,,,0.06,0.1667
qwen2.5-3b,base,steering,L24,24,,,,,,,0.12,0.2083
qwen2.5-3b,base,steering,L24,24,,,,,,,0.24,0.4583
qwen2.5-3b,base,lvs,L25,25,0.0005,pgd,0.1784,0.0495,0.4104,0.875,,
qwen2.5-3b,base,lvs,L25,25,0.0005,random,0.0,0.0,0.0,0.0833,,
qwen2.5-3b,base,lvs,L25,25,0.001,pgd,0.1188,0.0,0.5185,0.5417,,
qwen2.5-3b,base,lvs,L25,25,0.001,random,0.0,0.0,0.0193,0.0417,,
qwen2.5-3b,base,lvs,L25,25,0.005,pgd,0.0132,0.0,0.0621,0.0,,
qwen2.5-3b,base,lvs,L25,25,0.005,random,0.0145,0.0,0.0809,0.1667,,
qwen2.5-3b,base,steering,L25,25,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L25,25,,,,,,,0.03,0.125
qwen2.5-3b,base,steering,L25,25,,,,,,,0.06,0.2083
qwen2.5-3b,base,steering,L25,25,,,,,,,0.12,0.1667
qwen2.5-3b,base,steering,L25,25,,,,,,,0.24,0.2917
qwen2.5-3b,base,lvs,L26,26,0.0005,pgd,0.2783,0.1132,0.4457,0.7917,,
qwen2.5-3b,base,lvs,L26,26,0.0005,random,0.0,0.0,0.0306,0.125,,
qwen2.5-3b,base,lvs,L26,26,0.001,pgd,0.1318,0.0322,0.4792,0.4167,,
qwen2.5-3b,base,lvs,L26,26,0.001,random,0.0,0.0,0.0019,0.125,,
qwen2.5-3b,base,lvs,L26,26,0.005,pgd,0.0,0.0,0.0539,0.0,,
qwen2.5-3b,base,lvs,L26,26,0.005,random,0.0286,0.0,0.0899,0.0833,,
qwen2.5-3b,base,steering,L26,26,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L26,26,,,,,,,0.03,0.1667
qwen2.5-3b,base,steering,L26,26,,,,,,,0.06,0.1667
qwen2.5-3b,base,steering,L26,26,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L26,26,,,,,,,0.24,0.2917
qwen2.5-3b,base,lvs,L27,27,0.0005,pgd,0.3309,0.1473,0.4627,0.7917,,
qwen2.5-3b,base,lvs,L27,27,0.0005,random,0.0,0.0,0.041,0.0,,
qwen2.5-3b,base,lvs,L27,27,0.001,pgd,0.0642,0.0,0.1981,0.625,,
qwen2.5-3b,base,lvs,L27,27,0.001,random,0.0,0.0,0.078,0.125,,
qwen2.5-3b,base,lvs,L27,27,0.005,pgd,0.0541,0.0,0.1149,0.0,,
qwen2.5-3b,base,lvs,L27,27,0.005,random,0.0,0.0,0.0512,0.0833,,
qwen2.5-3b,base,steering,L27,27,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L27,27,,,,,,,0.03,0.0833
qwen2.5-3b,base,steering,L27,27,,,,,,,0.06,0.1667
qwen2.5-3b,base,steering,L27,27,,,,,,,0.12,0.125
qwen2.5-3b,base,steering,L27,27,,,,,,,0.24,0.25
qwen2.5-3b,base,lvs,L28,28,0.0005,pgd,0.1817,0.1124,0.2859,0.875,,
qwen2.5-3b,base,lvs,L28,28,0.0005,random,0.0,0.0,0.0225,0.1667,,
qwen2.5-3b,base,lvs,L28,28,0.001,pgd,0.1476,0.059,0.2356,0.5417,,
qwen2.5-3b,base,lvs,L28,28,0.001,random,0.0,0.0,0.0,0.125,,
qwen2.5-3b,base,lvs,L28,28,0.005,pgd,0.041,0.0,0.1398,0.0,,
qwen2.5-3b,base,lvs,L28,28,0.005,random,0.0,0.0,0.1088,0.0417,,
qwen2.5-3b,base,steering,L28,28,,,,,,,0.0,0.0833
qwen2.5-3b,base,steering,L28,28,,,,,,,0.03,0.125
qwen2.5-3b,base,steering,L28,28,,,,,,,0.06,0.125
qwen2.5-3b,base,steering,L28,28,,,,,,,0.12,0.1667
